id,service_id,movie_id,link,created_at,updated_at,access_type
93,2,75,https://tv.apple.com/fr/movie/300/umc.cmc.5vjx5opa0msewnaidhpn7qk85?playableId=tvs.sbd.9001%3A271146652,2024-12-13 11:53:15 UTC,2024-12-17 16:08:57 UTC,buy
94,3,75,https://www.primevideo.com/detail/0N3U8BFSNXCXGP4X00UMKAP9J3/ref=atv_dp,2024-12-13 11:53:15 UTC,2024-12-17 16:08:57 UTC,rent
95,1,75,https://www.netflix.com/title/70056440/,2024-12-13 11:53:15 UTC,2024-12-13 11:53:15 UTC,subscription
96,1,76,https://www.netflix.com/title/81245964/,2024-12-13 11:53:15 UTC,2024-12-13 11:53:15 UTC,subscription
97,1,77,https://www.netflix.com/title/81397576/,2024-12-13 11:53:15 UTC,2024-12-13 11:53:15 UTC,subscription
98,1,78,https://www.netflix.com/title/81062369/,2024-12-13 11:53:15 UTC,2024-12-13 11:53:15 UTC,subscription
99,1,79,https://www.netflix.com/title/80179784/,2024-12-13 11:53:15 UTC,2024-12-13 11:53:15 UTC,subscription
100,2,79,https://tv.apple.com/fr/show/le-trio-venu-dailleurs--les-contes-darcadia/umc.cmc.3of9ul5dhu7ew2ww494bo39b,2024-12-13 11:53:15 UTC,2024-12-13 11:53:15 UTC,addon
101,1,80,https://www.netflix.com/title/81691279/,2024-12-13 11:53:15 UTC,2024-12-13 11:53:15 UTC,subscription
102,1,81,https://www.netflix.com/title/80221109/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
103,1,82,https://www.netflix.com/title/81486147/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
104,1,83,https://www.netflix.com/title/81324416/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
105,1,84,https://www.netflix.com/title/81283608/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
106,1,85,https://www.netflix.com/title/81081459/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
107,1,86,https://www.netflix.com/title/81040407/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
108,3,87,https://www.primevideo.com/detail/0IVAWWA5EZY0XZLT7X1B4MPV2J/ref=atv_dp,2024-12-13 11:53:17 UTC,2024-12-17 16:08:58 UTC,buy
109,2,87,https://tv.apple.com/fr/movie/47-meters-down/umc.cmc.3rov175u7bmeisr2ghj4qewrf?playableId=tvs.sbd.9001%3A1280202410,2024-12-13 11:53:17 UTC,2024-12-17 16:08:58 UTC,buy
110,1,87,https://www.netflix.com/title/80109128/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
111,1,88,https://www.netflix.com/title/81049899/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
112,1,89,https://www.netflix.com/title/81408961/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
113,1,90,https://www.netflix.com/title/81771021/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
114,1,91,https://www.netflix.com/title/81103322/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
115,3,92,https://www.primevideo.com/detail/0FF5IXR1P1B5FP3G9ZDH7DKH4U/ref=atv_dp,2024-12-13 11:53:17 UTC,2024-12-17 16:08:58 UTC,rent
116,2,92,https://tv.apple.com/fr/movie/5eme-set/umc.cmc.6hmebd2qtewhn9dtx471pe8zy,2024-12-13 11:53:17 UTC,2024-12-17 16:08:58 UTC,buy
117,1,92,https://www.netflix.com/title/81392414/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
118,2,93,https://tv.apple.com/fr/movie/6-balloons/umc.cmc.4ko66050qyrvod2nstonznhkg,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,addon
119,1,93,https://www.netflix.com/title/80130625/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
120,1,94,https://www.netflix.com/title/80178280/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
121,1,95,https://www.netflix.com/title/81001887/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
